entity_id,ip,geo_country,asn,asn_org
,10.20.9.47,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.9.48,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.9.49,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.9.50,FR,64520,Synthetic FR Transit Cooperative 1
,10.20.9.51,KR,64573,Synthetic KR Transit Cooperative 2
,10.20.9.52,NL,64528,Synthetic NL Transit Cooperative 1
,10.20.9.53,TH,64590,Synthetic TH Transit Cooperative 1
,10.20.9.54,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.9.55,GB,64523,Synthetic GB Transit Cooperative 2
,10.20.9.56,SG,64530,Synthetic SG Transit Cooperative 1
,10.20.9.57,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.9.58,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.9.59,SE,64589,Synthetic SE Transit Cooperative 2
,10.20.9.60,GB,64523,Synthetic GB Transit Cooperative 2
,10.20.9.61,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.9.62,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.9.63,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.9.64,NL,64528,Synthetic NL Transit Cooperative 1
,10.20.9.65,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.9.66,US,64533,Synthetic US Transit Cooperative 2
,10.20.9.67,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.9.68,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.9.69,IL,64569,Synthetic IL Transit Cooperative 2
,10.20.9.70,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.9.71,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.9.72,KE,64598,Synthetic KE Transit Cooperative 1
,10.20.9.73,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.9.74,AE,64537,Synthetic AE Transit Cooperative 2
,10.20.9.75,FR,64521,Synthetic FR Transit Cooperative 2
,10.20.9.76,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.9.77,US,64532,Synthetic US Transit Cooperative 1
,10.20.9.78,NG,64601,Synthetic NG Transit Cooperative 2
,10.20.9.79,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.9.80,US,64533,Synthetic US Transit Cooperative 2
,10.20.9.81,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.9.82,US,64533,Synthetic US Transit Cooperative 2
,10.20.9.83,MX,64574,Synthetic MX Transit Cooperative 1
,10.20.9.84,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.9.85,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.9.86,GB,64523,Synthetic GB Transit Cooperative 2
,10.20.9.87,NZ,64580,Synthetic NZ Transit Cooperative 1
,10.20.9.88,SE,64589,Synthetic SE Transit Cooperative 2
,10.20.9.89,UA,64595,Synthetic UA Transit Cooperative 2
,10.20.9.90,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.9.91,NG,64600,Synthetic NG Transit Cooperative 1
,10.20.9.92,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.9.93,ES,64556,Synthetic ES Transit Cooperative 1
,10.20.9.94,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.9.95,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.9.96,BR,64514,Synthetic BR Transit Cooperative 1
,10.20.9.97,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.9.98,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.9.99,NO,64578,Synthetic NO Transit Cooperative 1
,10.20.9.100,SE,64588,Synthetic SE Transit Cooperative 1
,10.20.9.101,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.9.102,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.9.103,CN,64549,Synthetic CN Transit Cooperative 2
,10.20.9.104,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.9.105,FR,64521,Synthetic FR Transit Cooperative 2
,10.20.9.106,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.9.107,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.9.108,TH,64591,Synthetic TH Transit Cooperative 2
,10.20.9.109,GR,64560,Synthetic GR Transit Cooperative 1
,10.20.9.110,ID,64565,Synthetic ID Transit Cooperative 2
,10.20.9.111,JP,64527,Synthetic JP Transit Cooperative 2
,10.20.9.112,US,64533,Synthetic US Transit Cooperative 2
,10.20.9.113,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.9.114,PT,64584,Synthetic PT Transit Cooperative 1
,10.20.9.115,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.9.116,US,64533,Synthetic US Transit Cooperative 2
,10.20.9.117,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.9.118,PT,64584,Synthetic PT Transit Cooperative 1
,10.20.9.119,NG,64600,Synthetic NG Transit Cooperative 1
,10.20.9.120,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.9.121,HK,64562,Synthetic HK Transit Cooperative 1
,10.20.9.122,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.9.123,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.9.124,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.9.125,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.9.126,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.9.127,TR,64592,Synthetic TR Transit Cooperative 1
,10.20.9.128,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.9.129,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.9.130,NG,64601,Synthetic NG Transit Cooperative 2
,10.20.9.131,AT,64541,Synthetic AT Transit Cooperative 2
,10.20.9.132,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.9.133,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.9.134,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.9.135,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.9.136,JP,64527,Synthetic JP Transit Cooperative 2
,10.20.9.137,DK,64554,Synthetic DK Transit Cooperative 1
,10.20.9.138,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.9.139,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.9.140,AU,64512,Synthetic AU Transit Cooperative 1
,10.20.9.141,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.9.142,FR,64521,Synthetic FR Transit Cooperative 2
,10.20.9.143,MX,64575,Synthetic MX Transit Cooperative 2
,10.20.9.144,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.9.145,CH,64544,Synthetic CH Transit Cooperative 1
,10.20.9.146,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.9.147,CA,64516,Synthetic CA Transit Cooperative 1
,10.20.9.148,CN,64549,Synthetic CN Transit Cooperative 2
,10.20.9.149,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.9.150,AU,64512,Synthetic AU Transit Cooperative 1
,10.20.9.151,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.9.152,JP,64526,Synthetic JP Transit Cooperative 1
,10.20.9.153,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.9.154,CO,64550,Synthetic CO Transit Cooperative 1
,10.20.9.155,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.9.156,AE,64537,Synthetic AE Transit Cooperative 2
,10.20.9.157,JP,64527,Synthetic JP Transit Cooperative 2
,10.20.9.158,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.9.159,VN,64596,Synthetic VN Transit Cooperative 1
,10.20.9.160,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.9.161,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.9.162,CN,64548,Synthetic CN Transit Cooperative 1
,10.20.9.163,GR,64561,Synthetic GR Transit Cooperative 2
,10.20.9.164,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.9.165,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.9.166,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.9.167,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.9.168,PT,64584,Synthetic PT Transit Cooperative 1
,10.20.9.169,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.9.170,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.9.171,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.9.172,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.9.173,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.9.174,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.9.175,KE,64598,Synthetic KE Transit Cooperative 1
,10.20.9.176,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.9.177,AR,64539,Synthetic AR Transit Cooperative 2
,10.20.9.178,JP,64526,Synthetic JP Transit Cooperative 1
,10.20.9.179,US,64532,Synthetic US Transit Cooperative 1
,10.20.9.180,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.9.181,CO,64550,Synthetic CO Transit Cooperative 1
,10.20.9.182,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.9.183,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.9.184,UA,64595,Synthetic UA Transit Cooperative 2
,10.20.9.185,RO,64586,Synthetic RO Transit Cooperative 1
,10.20.9.186,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.9.187,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.9.188,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.9.189,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.9.190,MX,64574,Synthetic MX Transit Cooperative 1
,10.20.9.191,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.9.192,SG,64530,Synthetic SG Transit Cooperative 1
,10.20.9.193,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.9.194,US,64533,Synthetic US Transit Cooperative 2
,10.20.9.195,CN,64548,Synthetic CN Transit Cooperative 1
,10.20.9.196,MY,64576,Synthetic MY Transit Cooperative 1
,10.20.9.197,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.9.198,IL,64569,Synthetic IL Transit Cooperative 2
,10.20.9.199,AR,64539,Synthetic AR Transit Cooperative 2
,10.20.9.200,NG,64600,Synthetic NG Transit Cooperative 1
,10.20.9.201,BR,64514,Synthetic BR Transit Cooperative 1
,10.20.9.202,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.9.203,PL,64583,Synthetic PL Transit Cooperative 2
,10.20.9.204,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.9.205,US,64533,Synthetic US Transit Cooperative 2
,10.20.9.206,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.9.207,NZ,64581,Synthetic NZ Transit Cooperative 2
,10.20.9.208,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.9.209,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.9.210,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.9.211,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.9.212,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.9.213,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.9.214,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.9.215,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.9.216,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.9.217,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.9.218,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.9.219,SG,64530,Synthetic SG Transit Cooperative 1
,10.20.9.220,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.9.221,KR,64573,Synthetic KR Transit Cooperative 2
,10.20.9.222,CZ,64552,Synthetic CZ Transit Cooperative 1
,10.20.9.223,IL,64569,Synthetic IL Transit Cooperative 2
,10.20.9.224,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.9.225,PT,64584,Synthetic PT Transit Cooperative 1
,10.20.9.226,NG,64600,Synthetic NG Transit Cooperative 1
,10.20.9.227,HK,64562,Synthetic HK Transit Cooperative 1
,10.20.9.228,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.9.229,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.9.230,US,64533,Synthetic US Transit Cooperative 2
,10.20.9.231,TH,64590,Synthetic TH Transit Cooperative 1
,10.20.9.232,ID,64565,Synthetic ID Transit Cooperative 2
,10.20.9.233,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.9.234,RO,64586,Synthetic RO Transit Cooperative 1
,10.20.9.235,CN,64548,Synthetic CN Transit Cooperative 1
,10.20.9.236,CZ,64553,Synthetic CZ Transit Cooperative 2
,10.20.9.237,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.9.238,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.9.239,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.9.240,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.9.241,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.9.242,BE,64542,Synthetic BE Transit Cooperative 1
,10.20.9.243,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.9.244,RO,64586,Synthetic RO Transit Cooperative 1
,10.20.9.245,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.9.246,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.9.247,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.9.248,IL,64569,Synthetic IL Transit Cooperative 2
,10.20.9.249,NL,64528,Synthetic NL Transit Cooperative 1
,10.20.9.250,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.9.251,CZ,64552,Synthetic CZ Transit Cooperative 1
,10.20.9.252,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.9.253,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.9.254,RO,64587,Synthetic RO Transit Cooperative 2
,10.20.10.1,PL,64583,Synthetic PL Transit Cooperative 2
,10.20.10.2,TR,64592,Synthetic TR Transit Cooperative 1
,10.20.10.3,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.10.4,JP,64526,Synthetic JP Transit Cooperative 1
,10.20.10.5,SE,64589,Synthetic SE Transit Cooperative 2
,10.20.10.6,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.10.7,AR,64539,Synthetic AR Transit Cooperative 2
,10.20.10.8,AR,64539,Synthetic AR Transit Cooperative 2
,10.20.10.9,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.10.10,CZ,64552,Synthetic CZ Transit Cooperative 1
,10.20.10.11,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.10.12,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.10.13,MX,64574,Synthetic MX Transit Cooperative 1
,10.20.10.14,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.10.15,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.10.16,MX,64574,Synthetic MX Transit Cooperative 1
,10.20.10.17,MX,64575,Synthetic MX Transit Cooperative 2
,10.20.10.18,US,64532,Synthetic US Transit Cooperative 1
,10.20.10.19,CA,64516,Synthetic CA Transit Cooperative 1
,10.20.10.20,US,64533,Synthetic US Transit Cooperative 2
,10.20.10.21,TR,64592,Synthetic TR Transit Cooperative 1
,10.20.10.22,GR,64560,Synthetic GR Transit Cooperative 1
,10.20.10.23,IE,64567,Synthetic IE Transit Cooperative 2
,10.20.10.24,US,64532,Synthetic US Transit Cooperative 1
,10.20.10.25,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.10.26,FI,64559,Synthetic FI Transit Cooperative 2
,10.20.10.27,NZ,64581,Synthetic NZ Transit Cooperative 2
,10.20.10.28,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.10.29,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.10.30,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.10.31,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.10.32,HK,64562,Synthetic HK Transit Cooperative 1
,10.20.10.33,PL,64583,Synthetic PL Transit Cooperative 2
,10.20.10.34,MY,64577,Synthetic MY Transit Cooperative 2
,10.20.10.35,NG,64601,Synthetic NG Transit Cooperative 2
,10.20.10.36,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.10.37,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.10.38,US,64532,Synthetic US Transit Cooperative 1
,10.20.10.39,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.10.40,CO,64551,Synthetic CO Transit Cooperative 2
,10.20.10.41,CO,64550,Synthetic CO Transit Cooperative 1
,10.20.10.42,CZ,64552,Synthetic CZ Transit Cooperative 1
,10.20.10.43,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.10.44,GR,64560,Synthetic GR Transit Cooperative 1
,10.20.10.45,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.10.46,VN,64596,Synthetic VN Transit Cooperative 1
,10.20.10.47,CH,64544,Synthetic CH Transit Cooperative 1
,10.20.10.48,SE,64588,Synthetic SE Transit Cooperative 1
,10.20.10.49,DK,64554,Synthetic DK Transit Cooperative 1
,10.20.10.50,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.10.51,PT,64584,Synthetic PT Transit Cooperative 1
,10.20.10.52,JP,64526,Synthetic JP Transit Cooperative 1
,10.20.10.53,GR,64560,Synthetic GR Transit Cooperative 1
,10.20.10.54,GB,64523,Synthetic GB Transit Cooperative 2
,10.20.10.55,JP,64527,Synthetic JP Transit Cooperative 2
,10.20.10.56,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.10.57,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.10.58,MX,64575,Synthetic MX Transit Cooperative 2
,10.20.10.59,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.10.60,AT,64541,Synthetic AT Transit Cooperative 2
,10.20.10.61,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.10.62,DK,64554,Synthetic DK Transit Cooperative 1
,10.20.10.63,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.10.64,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.10.65,AE,64536,Synthetic AE Transit Cooperative 1
,10.20.10.66,SG,64531,Synthetic SG Transit Cooperative 2
,10.20.10.67,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.10.68,NL,64529,Synthetic NL Transit Cooperative 2
,10.20.10.69,VN,64597,Synthetic VN Transit Cooperative 2
,10.20.10.70,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.10.71,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.10.72,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.10.73,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.10.74,NL,64528,Synthetic NL Transit Cooperative 1
,10.20.10.75,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.10.76,AE,64536,Synthetic AE Transit Cooperative 1
,10.20.10.77,TH,64591,Synthetic TH Transit Cooperative 2
,10.20.10.78,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.10.79,CZ,64552,Synthetic CZ Transit Cooperative 1
,10.20.10.80,CL,64546,Synthetic CL Transit Cooperative 1
,10.20.10.81,CN,64548,Synthetic CN Transit Cooperative 1
,10.20.10.82,BR,64515,Synthetic BR Transit Cooperative 2
,10.20.10.83,TR,64592,Synthetic TR Transit Cooperative 1
,10.20.10.84,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.10.85,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.10.86,IL,64569,Synthetic IL Transit Cooperative 2
,10.20.10.87,ZA,64534,Synthetic ZA Transit Cooperative 1
,10.20.10.88,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.10.89,AT,64541,Synthetic AT Transit Cooperative 2
,10.20.10.90,KE,64598,Synthetic KE Transit Cooperative 1
,10.20.10.91,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.10.92,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.10.93,AU,64513,Synthetic AU Transit Cooperative 2
,10.20.10.94,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.10.95,BR,64514,Synthetic BR Transit Cooperative 1
,10.20.10.96,FR,64520,Synthetic FR Transit Cooperative 1
,10.20.10.97,NZ,64581,Synthetic NZ Transit Cooperative 2
,10.20.10.98,AE,64536,Synthetic AE Transit Cooperative 1
,10.20.10.99,ZA,64535,Synthetic ZA Transit Cooperative 2
,10.20.10.100,PT,64585,Synthetic PT Transit Cooperative 2
,10.20.10.101,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.10.102,MY,64577,Synthetic MY Transit Cooperative 2
,10.20.10.103,GB,64522,Synthetic GB Transit Cooperative 1
,10.20.10.104,CL,64547,Synthetic CL Transit Cooperative 2
,10.20.10.105,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.10.106,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.10.107,ID,64565,Synthetic ID Transit Cooperative 2
,10.20.10.108,MY,64577,Synthetic MY Transit Cooperative 2
,10.20.10.109,KR,64573,Synthetic KR Transit Cooperative 2
,10.20.10.110,TH,64591,Synthetic TH Transit Cooperative 2
,10.20.10.111,IN,64525,Synthetic IN Transit Cooperative 2
,10.20.10.112,NO,64578,Synthetic NO Transit Cooperative 1
,10.20.10.113,CH,64545,Synthetic CH Transit Cooperative 2
,10.20.10.114,DE,64519,Synthetic DE Transit Cooperative 2
,10.20.10.115,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.10.116,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.10.117,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.10.118,AU,64512,Synthetic AU Transit Cooperative 1
,10.20.10.119,DK,64555,Synthetic DK Transit Cooperative 2
,10.20.10.120,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.10.121,FI,64558,Synthetic FI Transit Cooperative 1
,10.20.10.122,DE,64518,Synthetic DE Transit Cooperative 1
,10.20.10.123,NZ,64581,Synthetic NZ Transit Cooperative 2
,10.20.10.124,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.10.125,NO,64578,Synthetic NO Transit Cooperative 1
,10.20.10.126,CA,64516,Synthetic CA Transit Cooperative 1
,10.20.10.127,NZ,64581,Synthetic NZ Transit Cooperative 2
,10.20.10.128,ES,64556,Synthetic ES Transit Cooperative 1
,10.20.10.129,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.10.130,IT,64571,Synthetic IT Transit Cooperative 2
,10.20.10.131,IT,64570,Synthetic IT Transit Cooperative 1
,10.20.10.132,KR,64572,Synthetic KR Transit Cooperative 1
,10.20.10.133,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.10.134,KE,64598,Synthetic KE Transit Cooperative 1
,10.20.10.135,SE,64588,Synthetic SE Transit Cooperative 1
,10.20.10.136,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.10.137,US,64533,Synthetic US Transit Cooperative 2
,10.20.10.138,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.10.139,MX,64575,Synthetic MX Transit Cooperative 2
,10.20.10.140,NO,64579,Synthetic NO Transit Cooperative 2
,10.20.10.141,BE,64543,Synthetic BE Transit Cooperative 2
,10.20.10.142,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.10.143,ID,64564,Synthetic ID Transit Cooperative 1
,10.20.10.144,AR,64538,Synthetic AR Transit Cooperative 1
,10.20.10.145,MY,64577,Synthetic MY Transit Cooperative 2
,10.20.10.146,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.10.147,AT,64540,Synthetic AT Transit Cooperative 1
,10.20.10.148,UA,64594,Synthetic UA Transit Cooperative 1
,10.20.10.149,HK,64563,Synthetic HK Transit Cooperative 2
,10.20.10.150,NG,64600,Synthetic NG Transit Cooperative 1
,10.20.10.151,NZ,64581,Synthetic NZ Transit Cooperative 2
,10.20.10.152,PL,64582,Synthetic PL Transit Cooperative 1
,10.20.10.153,GB,64523,Synthetic GB Transit Cooperative 2
,10.20.10.154,PT,64584,Synthetic PT Transit Cooperative 1
,10.20.10.155,AT,64540,Synthetic AT Transit Cooperative 1
,10.20.10.156,IE,64566,Synthetic IE Transit Cooperative 1
,10.20.10.157,CN,64548,Synthetic CN Transit Cooperative 1
,10.20.10.158,KE,64599,Synthetic KE Transit Cooperative 2
,10.20.10.159,IN,64524,Synthetic IN Transit Cooperative 1
,10.20.10.160,ES,64557,Synthetic ES Transit Cooperative 2
,10.20.10.161,IL,64568,Synthetic IL Transit Cooperative 1
,10.20.10.162,SE,64589,Synthetic SE Transit Cooperative 2
,10.20.10.163,ID,64565,Synthetic ID Transit Cooperative 2
