address,expected_group,group_kind,family,role,label_strength,ip_behaviour_class,expected_elevated_features
bc1qgmqv5ervuf4kxkm2yr8wqukxt8sae4vy5xy4ns,,none,A,background,weak,stable,
bc1qgmr9jt0z82lnvfp522rc4mwcgazchngflfta6z,,none,A,background,weak,stable,
bc1qgmr9jt0z82lnvfp522rc4mwcgazchngflfta6z,G-04,scenario_instance,G,scenario_core,weak,churning,network
bc1qgms2vt882c0sytdeddy3nd4pfdjl3fn6m728uh,,none,A,background,weak,stable,
bc1qgmvq0j7e9ugu7myj4rf3ct50w2mgplv6zyr80e,,none,A,background,weak,stable,
bc1qgn7erm4xmd9p5ca2pdgj3a5qnzyd8tavq42n3u,,none,A,background,weak,stable,
bc1qgn7l9j5ytnk5ye8c7vrv0z30yngpd0tfeseg35,,none,A,background,weak,stable,
bc1qgne5kl0d0ahg9l8ldy7r6hjrjykcu6hpnjhhqs,,none,A,background,weak,stable,
bc1qgneh0nyw7dvngpgwd7p9rdqyve90zyun5628c0,,none,A,background,weak,stable,
bc1qgnhdg28jt93fnjuym046ajnl32g0rt8xtq2zhm,,none,A,background,weak,stable,
bc1qgnjug2vzkv8f4mhzu2k7p34s3g69xey2fxkusz,,none,A,background,weak,stable,
bc1qgnm6fpy5cn6lkzvcy8qs8td7uvpzv350kdwedn,,none,A,background,weak,stable,
bc1qgnm6fpy5cn6lkzvcy8qs8td7uvpzv350kdwedn,C-11,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgnwndtnqt0n5tvemqywqt0m3rxncvx87g7spl8,,none,A,background,weak,stable,
bc1qgnz8xa7spsj4jy33h6tkk80nqj9j8xqhukj32u,,none,A,background,weak,stable,
bc1qgnz8xa7spsj4jy33h6tkk80nqj9j8xqhukj32u,C-09,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgp833j7fxh989cqv3tadyf3kvmpmetgtr8dlaj,,none,A,background,weak,stable,
bc1qgp833j7fxh989cqv3tadyf3kvmpmetgtr8dlaj,F-01,common_input_entity,F,scenario_core,weak,stable,graph
bc1qgpcxlysj3fn9676c3p8upespwwdevpfhxaa5c6,,none,A,background,weak,stable,
bc1qgpeda6mwlnhcy27fkn4m4gpt66gfpgmcpm694n,,none,A,background,weak,stable,
bc1qgpeda6mwlnhcy27fkn4m4gpt66gfpgmcpm694n,D-05,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qgpf6u6288klcv4x835jpdtnu52r9n0e2hvqqpl,,none,A,background,weak,stable,
bc1qgpg4xcukcxzvqn2f6dd62vntvyqegmzwtzuqt3,,none,A,background,weak,stable,
bc1qgpg4xcukcxzvqn2f6dd62vntvyqegmzwtzuqt3,C-03,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgpgcvua66jcd2ttcue6jkl0j6gnrtqy5ys5g2z,,none,A,background,weak,stable,
bc1qgpgcvua66jcd2ttcue6jkl0j6gnrtqy5ys5g2z,D-08,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qgpnc6dhhf3druqx4srs5sft2c8hf4e8upjc9tu,,none,A,background,weak,stable,
bc1qgprsz7e82vvc0wm8c0etv8tslsfhtujrhuyu3p,,none,A,background,weak,stable,
bc1qgptg3zcstu4ymx5vhpmst078hgjy7k647zfnxy,,none,A,background,weak,stable,
bc1qgpxlv446u07runwkrgh95p7hja6lg5h6jrtwy4,,none,A,background,weak,stable,
bc1qgpxzwuj7wnkhtmfc2dz9jt8smkulaen3m9acrz,,none,A,background,weak,stable,
bc1qgpxzwuj7wnkhtmfc2dz9jt8smkulaen3m9acrz,D-02,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qgpxzwuj7wnkhtmfc2dz9jt8smkulaen3m9acrz,D-10,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qgpyecvl6wpc9qjkraz2rqtuvnp06jys6y5xq98,,none,A,background,weak,stable,
bc1qgpz7229dgsqdfkqt5pnz67ld98rch8m9crpur8,,none,A,background,weak,stable,
bc1qgq2dmghuugrlggeqfau32uhwys2pjkpp85dvvf,,none,A,background,weak,stable,
bc1qgq40e85snj2plt77aq0k3hmdaafgu6lhvak22t,,none,A,background,weak,stable,
bc1qgqcfd8hvcsc7qgve73pj67reqpauqy294fsva8,,none,A,background,weak,stable,
bc1qgqcfd8hvcsc7qgve73pj67reqpauqy294fsva8,G-05,scenario_instance,G,scenario_core,weak,churning,network
bc1qgqclgn6ga7j7pv4uzjpchtemazsprvqff47g4c,,none,A,background,weak,stable,
bc1qgqhju5tslpyfpzcy9ldlv8557l49jrnlu99693,,none,A,background,weak,stable,
bc1qgqhju5tslpyfpzcy9ldlv8557l49jrnlu99693,C-08,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qgqk9gl8s84vdruqd2cdlqw5pjswxkzp87y08ng,,none,A,background,weak,stable,
bc1qgqqmm27z6h4k2fh8uug3ve4539jlv5rmm4f4gh,,none,A,background,weak,stable,
bc1qgqqmm27z6h4k2fh8uug3ve4539jlv5rmm4f4gh,F-17,common_input_entity,F,scenario_core,strong,stable,graph
bc1qgqveqn7qep3ffhu7v9xyufrznq228332wknjsl,,none,A,background,weak,stable,
bc1qgr2jmxqludt33fz6xtw3nyrn0kcm0e56me6h0w,,none,A,background,weak,stable,
bc1qgr8y9zzxgms46zzh6fdssnukgj49ryma46qgdk,,none,A,background,weak,stable,
bc1qgr8y9zzxgms46zzh6fdssnukgj49ryma46qgdk,D-13,scenario_instance,D,scenario_core,weak,stable,"flow,transaction,temporal"
bc1qgrfyq3ethqcrwyyutg0t8003cpy7j69x4njc0f,,none,A,background,weak,stable,
bc1qgrhef6s43g6pgtmzhruqyhxptqj8358x9dd0en,,none,A,background,weak,stable,
bc1qgrhef6s43g6pgtmzhruqyhxptqj8358x9dd0en,H-03,dense_community,H,scenario_core,weak,stable,graph
bc1qgrhpna2xudv24750a7utt9jzjw67xdf7q92zyt,,none,A,background,weak,stable,
bc1qgrhpna2xudv24750a7utt9jzjw67xdf7q92zyt,H-02,dense_community,H,scenario_core,weak,stable,graph
bc1qgrq28yexa6y666mt9e3t9jtlqphqnwnd7dht2m,,none,A,background,weak,stable,
bc1qgrq28yexa6y666mt9e3t9jtlqphqnwnd7dht2m,C-08,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qgrqqsh4x92w478kn3j5glmpfujd3nzzvmfh5vx,,none,A,background,weak,stable,
bc1qgrrw9j2zdn3c4fge6w500phjjxn99rly7lcwvg,,none,A,background,weak,stable,
bc1qgrrw9j2zdn3c4fge6w500phjjxn99rly7lcwvg,B-06,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qgrtx0fgm7hqh725pt3373p5654arudfa0zty52,,none,A,background,weak,stable,
bc1qgsdn7w78ja95d5t7aglrzgg6zr0nvtxa7e3feq,,none,A,background,weak,stable,
bc1qgsdn7w78ja95d5t7aglrzgg6zr0nvtxa7e3feq,E-02,scenario_instance,E,scenario_core,weak,stable,"structure,graph,flow"
bc1qgsfkfs37lhmuke50p9l8kurd5jjry4syjxf6ap,,none,A,background,weak,stable,
bc1qgshxkrgc4s76mh4fh8zd7ag053wa5yy06gtzks,,none,A,background,weak,stable,
bc1qgshxkrgc4s76mh4fh8zd7ag053wa5yy06gtzks,C-09,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qgskr3pgwty6qkqhqdqy0wxs6kwrmap9l4h6rah,,none,A,background,weak,stable,
bc1qgspe93a5q80ewjts4ajdvgderp8dhsz59yjd9e,,none,A,background,weak,stable,
bc1qgspe93a5q80ewjts4ajdvgderp8dhsz59yjd9e,G-08,scenario_instance,G,scenario_core,weak,churning,network
bc1qgsqv9ssr7afhlpw2wxrhdtlzl5rnw7zhvcur5q,,none,A,background,weak,stable,
bc1qgsu7kwmnwcmz9r3w830lxvvg8m0dw4dk3js4y5,,none,A,background,weak,stable,
bc1qgsut9jdq5gfwr3ru8ap95y0uufkkzs3jdpcnkv,,none,A,background,weak,stable,
bc1qgsut9jdq5gfwr3ru8ap95y0uufkkzs3jdpcnkv,F-08,common_input_entity,F,scenario_core,strong,stable,graph
bc1qgt4hg6ye74p2zec3ygrhx5evz2jw8lccm98mvr,,none,A,background,weak,stable,
bc1qgt5c2g9vm408ddln2099zd4raa6gdaapvwwd0v,,none,A,background,weak,stable,
bc1qgt5c2g9vm408ddln2099zd4raa6gdaapvwwd0v,D-01,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qgt5lttdsmyvfgr06fte4cfjnlxdv37vmwp4058,,none,A,background,weak,stable,
bc1qgt5xqhxdnztlsfzgx05waasxchzvj3gv005788,,none,A,background,weak,stable,
bc1qgt95pq9l5n3wdnrz07kant8kskm658uf3j2wx6,,none,A,background,weak,stable,
bc1qgth7pwuj94y6lmrmd6zksp9vwefswczwh8z5ev,,none,A,background,weak,stable,
bc1qgtmq0zcwghm5y97my0r0n4rzt8e93ydlvkkt0d,,none,A,background,weak,stable,
bc1qgtmq0zcwghm5y97my0r0n4rzt8e93ydlvkkt0d,C-05,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgtqt8sqevfznf50laywg982a4uqkaam70209rc,,none,A,background,weak,stable,
bc1qgtqt8sqevfznf50laywg982a4uqkaam70209rc,C-01,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgtqt8sqevfznf50laywg982a4uqkaam70209rc,C-11,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgtrwkml50sjpta82u90qeptjh937ne8e6gwsy2,,none,A,background,weak,stable,
bc1qgtsq3em3vdz8d5g4uqpcytu7znh7h7l3tplr3h,,none,A,background,weak,stable,
bc1qgtsq3em3vdz8d5g4uqpcytu7znh7h7l3tplr3h,F-03,common_input_entity,F,scenario_core,weak,stable,graph
bc1qgty5mlarud44l4jhhs8nrhqp92gtdgql4wwdet,,none,A,background,weak,stable,
bc1qgtz786dz7q7u0zvl3r73jxf2r27hxcuzhl8u3m,,none,A,background,weak,stable,
bc1qgu0jt8sut9ss9ejsxqe7rtrwn07cf3rtcqcq7t,,none,A,background,weak,stable,
bc1qgu29h4fzyvdg74qaru5k0dukn7vhfm8mn5rk32,,none,A,background,weak,stable,
bc1qgu29h4fzyvdg74qaru5k0dukn7vhfm8mn5rk32,D-15,scenario_instance,D,scenario_core,weak,stable,"flow,transaction,temporal"
bc1qgu3u2u23tt3e2ahwpur633j6npjr8ca4nrp9nj,,none,A,background,weak,stable,
bc1qgu457s8p03h6kfupf76y3svuhkart54qymsljn,,none,A,background,weak,stable,
bc1qgu485fa9yvmfnzz8rcfwzhch8m2zlh2kestyzq,,none,A,background,weak,stable,
bc1qgu4mtgnqqarulj3eu34ld7fqsdthhjrkezu2u5,,none,A,background,weak,stable,
bc1qgu4mtgnqqarulj3eu34ld7fqsdthhjrkezu2u5,C-04,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgueujnmy5wadrr0393mme08twt56nzp984tjd8,,none,A,background,weak,stable,
bc1qgueujnmy5wadrr0393mme08twt56nzp984tjd8,D-02,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qguf4e76hpwfqq3sxgd0kgf8lacs6adjxevuf9x,,none,A,background,weak,stable,
bc1qgukce3ks27fhtyxtkwxv9hjqy0yuqv4r0cuuqh,,none,A,background,weak,stable,
bc1qgukce3ks27fhtyxtkwxv9hjqy0yuqv4r0cuuqh,C-06,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgulrhnnrtne4l3jh99kk0d20fewhncqs9uw6xn,,none,A,background,weak,stable,
bc1qguq8s9jsrjsmygq6z7rgsyuwszn3cw8g5yu9ed,,none,A,background,weak,stable,
bc1qguqlpx3x4tefu7j9anpl3dyc8j0gnn62rnsmm3,,none,A,background,weak,stable,
bc1qguur9ra6knq5hyuaw52yrffq4wkvazu3c7dsza,,none,A,background,weak,stable,
bc1qguur9ra6knq5hyuaw52yrffq4wkvazu3c7dsza,C-06,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qguxrm2f4jmx6v00m6747787yhlh64yvgj4t2rr,,none,A,background,weak,stable,
bc1qguydxsehp4zfy7hnd7dcakufk6sqs2ak46h5wy,,none,A,background,weak,stable,
bc1qgv2lcq96rp272nfffhhyutmfsqffuvmng6p644,,none,A,background,weak,stable,
bc1qgv2undd4peupsrqynhg0la3dqu0fmgfyu9ymp4,,none,A,background,weak,stable,
bc1qgv2undd4peupsrqynhg0la3dqu0fmgfyu9ymp4,G-04,scenario_instance,G,scenario_core,weak,churning,network
bc1qgv5lesq9d4436gnyh6fyer6hhy7yfrhvr9m65u,,none,A,background,weak,stable,
bc1qgv7u2p4jvyq587f8c97r0g5y7rghw66gpn03sz,,none,A,background,weak,stable,
bc1qgvautezk4jp890r36knckvx7zfal0rtqr7gymw,,none,A,background,weak,stable,
bc1qgvautezk4jp890r36knckvx7zfal0rtqr7gymw,B-06,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qgvcfl2j7amr9gur2c26fqpvg6qgyrxc2hu7y38,,none,A,background,weak,stable,
bc1qgvcpvq4fl6he0y8eu60h5f5twa8dqe397es4qn,,none,A,background,weak,stable,
bc1qgvcr79tjhm7ahaxsmktap3ad8gepg5h04xl68m,,none,A,background,weak,stable,
bc1qgvev9dw9my4d02zla8kz0qdfp6wd74km534f3d,,none,A,background,weak,stable,
bc1qgvjtf79zssncdewd04zykv0n5jfj76nffnk5cw,,none,A,background,weak,stable,
bc1qgvl4xnyp9q7we0w773plawurz2nscl399pwq36,,none,A,background,weak,stable,
bc1qgvlfd0ecmngmg0rjswedwcdhputrpz7hex98wp,,none,A,background,weak,stable,
bc1qgvnuvm9d68xlrx69rks80lf24jjn744xmwxwnh,,none,A,background,weak,stable,
bc1qgvqcqd2e58zehwsq46qu7xd5gnzcd58j07kk3w,,none,A,background,weak,stable,
bc1qgvtx7zmfjagtxc4227u2pr7qfjzz8a02rhpazt,,none,A,background,weak,stable,
bc1qgvtx7zmfjagtxc4227u2pr7qfjzz8a02rhpazt,C-09,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgvtx7zmfjagtxc4227u2pr7qfjzz8a02rhpazt,F-06,common_input_entity,F,scenario_core,strong,stable,graph
bc1qgvty2fuj2xlay4qm8apfvq5smcny4k0lndu44w,,none,A,background,weak,stable,
bc1qgvty2fuj2xlay4qm8apfvq5smcny4k0lndu44w,F-14,common_input_entity,F,scenario_core,strong,stable,graph
bc1qgvy3tsezlfdcs5myw3390kurdwxk5d3fgaler6,,none,A,background,weak,stable,
bc1qgvy3tsezlfdcs5myw3390kurdwxk5d3fgaler6,D-13,scenario_instance,D,scenario_core,weak,stable,"flow,transaction,temporal"
bc1qgw30zvdnht90wf6exj05htu9708hkurdgz74ra,,none,A,background,weak,stable,
bc1qgw34av9759upxj55aqepsfgz9wdx8qnuzg9pn2,,none,A,background,weak,stable,
bc1qgw3lxvw20kczxrfzfk6w2wnq6l66udn9u06pqd,,none,A,background,weak,stable,
bc1qgw4kaqupw6a0gu89wps3jyg7rxe5l9mefrnjvh,,none,A,background,weak,stable,
bc1qgw7efday9ffjy2nhu6uzlzqrlf9n05su9ysps9,,none,A,background,weak,stable,
bc1qgwg6dw5jh5pd2jhl7svsgmv49hepdpwfqzh2dr,,none,A,background,weak,stable,
bc1qgwghqvwwuffkh4asr8e4tcztqu5dtwz6tenml7,,none,A,background,weak,stable,
bc1qgwmwmcyvcv9njk59sa0dw2k55ru98j6ld65jnj,,none,A,background,weak,stable,
bc1qgwmwmcyvcv9njk59sa0dw2k55ru98j6ld65jnj,D-11,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qgwqac44pq4e56s2jgjf7nystrtdxa9x8852trs,,none,A,background,weak,stable,
bc1qgwqac44pq4e56s2jgjf7nystrtdxa9x8852trs,H-06,dense_community,H,scenario_core,weak,stable,graph
bc1qgwtj9t8w2mz7kf6ekhwr6qkw69pl9sfxj8tg8p,,none,A,background,weak,stable,
bc1qgwtj9t8w2mz7kf6ekhwr6qkw69pl9sfxj8tg8p,C-10,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgwtj9t8w2mz7kf6ekhwr6qkw69pl9sfxj8tg8p,G-08,scenario_instance,G,scenario_core,weak,churning,network
bc1qgwwrn27mxrcp06wkx073efxyxg5letsz0ms3g3,,none,A,background,weak,stable,
bc1qgx04h2cm0adl0gay8ex2dhppsky8llwk0ckaqc,,none,A,background,weak,stable,
bc1qgx04h2cm0adl0gay8ex2dhppsky8llwk0ckaqc,C-12,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qgx23tlezq330d5etp7r94zgk852f95p4fzuzr6,,none,A,background,weak,stable,
bc1qgx2ffxaqu27459rs6s2t53yx2zuwgkn3h4rll4,,none,A,background,weak,stable,
bc1qgx50qartkgwftmk6u3afhl57q36lltsfkjnmh8,,none,A,background,weak,stable,
bc1qgx6g03kx5tjnhyhqrxkyeq3sxradje7h9cze4w,,none,A,background,weak,stable,
bc1qgx6n4hsseattlyuu7fnng5twpqvpuse7c8qpnx,,none,A,background,weak,stable,
bc1qgx6n4hsseattlyuu7fnng5twpqvpuse7c8qpnx,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgx76cu79cj4t25xwrh9sucnzj9fhka6ext2suw,,none,A,background,weak,stable,
bc1qgx76cu79cj4t25xwrh9sucnzj9fhka6ext2suw,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgx7vgx5elvsqnpm2prhqcjdewsydlyu09tcs4w,,none,A,background,weak,stable,
bc1qgx7vgx5elvsqnpm2prhqcjdewsydlyu09tcs4w,D-13,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qgx85frmfkpff82aw0dwrvtn9x609qrxttf529l,,none,A,background,weak,stable,
bc1qgxaeeex6ye2pyq5nrvpl0lpjmejagudekgt7c9,,none,A,background,weak,stable,
bc1qgxaeeex6ye2pyq5nrvpl0lpjmejagudekgt7c9,C-03,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgxaeeex6ye2pyq5nrvpl0lpjmejagudekgt7c9,D-02,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qgxcs3ueer4scyzlhhuj5t8zrs2zhlgeadrcw02,,none,A,background,weak,stable,
bc1qgxcs3ueer4scyzlhhuj5t8zrs2zhlgeadrcw02,C-09,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgxjamm59qkyc53avdqhhykcv9nluezwgelyxed,,none,A,background,weak,stable,
bc1qgxmlefdt8pg0ujngfratx8yyrrte934rdrtjru,,none,A,background,weak,stable,
bc1qgxna63xw4hwd7wfml4xtvljc77t5xaax9m8lrm,,none,A,background,weak,stable,
bc1qgxpq9ajul4zapzm2avfqllzshunvpqjnlakd3r,,none,A,background,weak,stable,
bc1qgxs84mu6qhvnfvew93w3w60qdav7gdj86ncvm8,,none,A,background,weak,stable,
bc1qgxs84mu6qhvnfvew93w3w60qdav7gdj86ncvm8,G-09,scenario_instance,G,scenario_core,weak,churning,network
bc1qgxvctn9gdc76df5xffpknu2ytzktqu3mdrdjle,,none,A,background,weak,stable,
bc1qgxx4egvukzmc4vfns268na0086ww80he7sxgqx,,none,A,background,weak,stable,
bc1qgy7swvdw0dnmgjzsm4m84cytqvj2j4avgpzejy,,none,A,background,weak,stable,
bc1qgyah5zqkq4l8k83wf6jyjtt9jg5g83x2xwl949,,none,A,background,weak,stable,
bc1qgyl9rhych78q0ch89sjcwea3y60zqaxy5a68wd,,none,A,background,weak,stable,
bc1qgyl9rhych78q0ch89sjcwea3y60zqaxy5a68wd,D-15,scenario_instance,D,scenario_core,weak,stable,"flow,transaction,temporal"
bc1qgym5qa5dex5n0vws2x95f5umpdykpmhrplhxcl,,none,A,background,weak,stable,
bc1qgyqz6agw9pedeald6k2jqtm6mfku4m3cslfujq,,none,A,background,weak,stable,
bc1qgyrv3rqq4t4jpepdafguntvg7tjw5w9mhzh6tu,,none,A,background,weak,stable,
bc1qgyrzmsyhuqn7wdgl7fqnpk9nw55y6ekkk75nhl,,none,A,background,weak,stable,
bc1qgysp5ajguzrv9n8er60fm6rd2c39mg8lmmr5an,,none,A,background,weak,stable,
bc1qgytdccsne0qqmdlvu8gjhu2cfvegy5hujwmzlg,,none,A,background,weak,stable,
bc1qgytdccsne0qqmdlvu8gjhu2cfvegy5hujwmzlg,C-12,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qgytdccsne0qqmdlvu8gjhu2cfvegy5hujwmzlg,F-05,common_input_entity,F,scenario_core,strong,stable,graph
bc1qgytkee9pn86lul0mgjpj4mj8cr0fn6tsdktvpp,,none,A,background,weak,stable,
bc1qgyxypcwwrzmcdjr8mjh0agkz4jmlt8ydx7470w,,none,A,background,weak,stable,
bc1qgyxypcwwrzmcdjr8mjh0agkz4jmlt8ydx7470w,C-05,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qgz3xv8hgu3y5w0xltl2sykfw2azgkcfzhefejv,,none,A,background,weak,stable,
bc1qgz5jfksy4jteykzq5sfcurdvu4ec89d4l40flg,,none,A,background,weak,stable,
bc1qgz9vgzjvnzzcnklj7er792xll54zt0sulhx46n,,none,A,background,weak,stable,
bc1qgzgdr09v79u4ruh4pljqucdep200tc4qqlwzyk,,none,A,background,weak,stable,
bc1qgzjd6g8jcsx6pejnsskrms7j20faqtmt9r5ysa,,none,A,background,weak,stable,
bc1qgzl4dej5txcl9cmhmyydmad7r507xvtallr68w,,none,A,background,weak,stable,
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,,none,A,background,weak,stable,
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-01,common_input_entity,F,scenario_support,benign_multi_address_user,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-02,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-03,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-04,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-05,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-06,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-07,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-08,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-09,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-10,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-11,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-12,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-13,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-15,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-16,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-17,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-18,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-19,common_input_entity,F,scenario_support,,stable,graph
bc1qgzr2yg7p4m2l4wdjwfuzcw0anhtdlfd79cz3rm,F-20,common_input_entity,F,scenario_support,,stable,graph
bc1qgzuwqx322qwe8543dnw9em9u7hc6eydpv7ufg0,,none,A,background,weak,stable,
bc1qgzuwqx322qwe8543dnw9em9u7hc6eydpv7ufg0,H-06,dense_community,H,scenario_core,weak,stable,graph
bc1qh00p862wqt3gclt3kkqdxanf6q0m95sruadv82,,none,A,background,weak,stable,
bc1qh00p862wqt3gclt3kkqdxanf6q0m95sruadv82,G-07,scenario_instance,G,scenario_core,weak,churning,network
bc1qh02hg7yt0g3qgx7avgufu9ujlhd386gsx2mlum,,none,A,background,weak,stable,
bc1qh05fe9q8nd7ueh8605cjqq3ulq7xml2grxxh4e,,none,A,background,weak,stable,
bc1qh05fe9q8nd7ueh8605cjqq3ulq7xml2grxxh4e,B-13,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qh05fe9q8nd7ueh8605cjqq3ulq7xml2grxxh4e,C-01,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qh084mskh08udgqc4appjfeynaaanved0snu08j,,none,A,background,weak,stable,
bc1qh0fpj58psvzwmvcd9m5jmpqenqwt8qf68vhtet,,none,A,background,weak,stable,
bc1qh0uhwalwk99s57e4kl05cpmkgc22zgjmmx9gw9,,none,A,background,weak,stable,
bc1qh0vj537qxutnt68y5upmtj8eps08v5hlfc75y6,,none,A,background,weak,stable,
bc1qh0vnygve0jmx265pjg0f045n2ksuu5x2gnjhry,,none,A,background,weak,stable,
bc1qh0vnygve0jmx265pjg0f045n2ksuu5x2gnjhry,E-03,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1qh0wtylkwclpsdsqr7pkn8u2uxnf7zcjlkdwemn,,none,A,background,weak,stable,
bc1qh25lazhavzqaeywraec7jd47nas2x3nymat4xf,,none,A,background,weak,stable,
bc1qh267hw6fd2w0hssdcmcnsf6n77g0jc37sv2re5,,none,A,background,weak,stable,
bc1qh2ay5684zu2p9nzjwrfp6pc9tyw4nzzps8hqyq,,none,A,background,weak,stable,
bc1qh2gtha68nxg5t6qhkws3e0w8xmathkq835qupp,,none,A,background,weak,stable,
bc1qh2hf82pa9t2mdwxu7taftfchh66vy7xagxhgdn,,none,A,background,weak,stable,
bc1qh2jrvmct2rthwkyl9ckxnf8j82gn7vyrqqlmrp,,none,A,background,weak,stable,
bc1qh2r2v8lequdc57lxn6jk0r3pqdc4cyvjk6pvl6,,none,A,background,weak,stable,
bc1qh2ygl92rke9mvfhhyf2g64yaznzcggyentdtnd,,none,A,background,weak,stable,
bc1qh325xfj7fde8qhxq7lwfnxf8ng7r56xs4znt8k,,none,A,background,weak,stable,
bc1qh34heneeaxyyzvp4yz2uh3f3vczukstg0ruk5e,,none,A,background,weak,stable,
bc1qh34k3gv0fpjazyluh65hs2d9gwqnd0efdxycgn,,none,A,background,weak,stable,
bc1qh34k3gv0fpjazyluh65hs2d9gwqnd0efdxycgn,C-11,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qh35zr8tzppxp59frm8ctrytwlj49r0djz87t3w,,none,A,background,weak,stable,
bc1qh35zr8tzppxp59frm8ctrytwlj49r0djz87t3w,H-05,dense_community,H,scenario_core,weak,stable,graph
bc1qh3hgzr8tl3wy65vmcwv7lhfnvvc3apsxznwpl0,,none,A,background,weak,stable,
bc1qh3hl5xdgr32ef9px7ps6e2sgffysllqllgevmd,,none,A,background,weak,stable,
